Date,Close
2018/4/11,80.7372844
2018/4/12,78.4518206
2018/4/13,77.79181277
2018/4/14,77.2586051
2018/4/15,76.01894865
2018/4/16,75.77373324
2018/4/17,76.38606208
2018/4/18,79.26762835
2018/4/19,79.54439573
2018/4/20,79.95412953
2018/4/21,79.83508437
2018/4/22,76.77137913
2018/4/23,76.73066899
2018/4/24,76.82309908
2018/4/25,80.60777694
2018/4/26,80.29766114
2018/4/27,80.78193207
2018/4/28,80.72585039
2018/4/29,78.83899982
2018/4/30,80.64097998
2018/5/1,81.85371231
2018/5/2,83.14869034
2018/5/3,81.63640282
2018/5/4,83.92678445
2018/5/5,81.57372741
2018/5/6,82.53116982
2018/5/7,86.14678713
2018/5/8,84.44015669
2018/5/9,83.48379131
2018/5/10,83.65017678
2018/5/11,82.80786023
2018/5/12,80.23971782
2018/5/13,80.34974729
2018/5/14,78.6426306
2018/5/15,79.38752169
2018/5/16,77.92770546
2018/5/17,80.3433621
2018/5/18,79.08477804
2018/5/19,78.57537477
2018/5/20,79.85382317
2018/5/21,77.88803874
2018/5/22,78.24236691
2018/5/23,80.28784577
2018/5/24,77.70661845
2018/5/25,77.9935639
2018/5/26,78.39894761
2018/5/27,79.62482942
2018/5/28,77.65498963
2018/5/29,75.60418874
2018/5/30,76.39340811
2018/5/31,76.84716154
2018/6/1,77.23215483
2018/6/2,77.76729366
2018/6/3,76.70962002
2018/6/4,77.06594188
2018/6/5,77.51766
2018/6/6,76.41016299
2018/6/7,79.26144568
2018/6/8,80.01257933
2018/6/9,78.10619402
2018/6/10,79.13181209
2018/6/11,77.58924555
2018/6/12,78.81063156
2018/6/13,80.63682455
2018/6/14,79.31328023
2018/6/15,80.84145065
2018/6/16,81.50884683
2018/6/17,82.84895034
2018/6/18,85.99189649
2018/6/19,85.5698687
2018/6/20,84.27992661
2018/6/21,82.78056239
2018/6/22,81.42989771
2018/6/23,81.30433002
2018/6/24,81.85907268
2018/6/25,82.31206572
2018/6/26,83.67380896
2018/6/27,83.69556732
2018/6/28,86.1286545
2018/6/29,85.67276376
2018/6/30,90.33365197
2018/7/1,91.4640283
2018/7/2,89.89604664
2018/7/3,87.9706666
2018/7/4,88.819535
2018/7/5,88.42257779
2018/7/6,89.68525307
2018/7/7,90.53410179
2018/7/8,90.40223179
2018/7/9,88.87119095
2018/7/10,86.17866541
2018/7/11,85.40906416
2018/7/12,86.87194855
2018/7/13,87.24392336
2018/7/14,85.07026059
2018/7/15,85.36491152
2018/7/16,86.0227632
2018/7/17,84.50212602
2018/7/18,84.76192799
2018/7/19,84.86060565
2018/7/20,82.92074262
2018/7/21,83.51410249
2018/7/22,84.45077082
2018/7/23,86.28006107
2018/7/24,88.09850317
2018/7/25,85.67109099
2018/7/26,84.0642011
2018/7/27,84.93012167
2018/7/28,85.80283974
2018/7/29,86.68669082
2018/7/30,93.36630169
2018/7/31,94.4323404
2018/8/1,96.57702282
2018/8/2,98.41971583
2018/8/3,99.70191066
2018/8/4,99.07325174
2018/8/5,100.5771227
2018/8/6,99.02255199
2018/8/7,98.55354433
2018/8/8,97.59685837
2018/8/9,97.75667155
2018/8/10,102.2821379
2018/8/11,98.46238037
2018/8/12,99.81379661
2018/8/13,96.59437073
2018/8/14,95.6826515
2018/8/15,97.76652511
2018/8/16,97.89221379
2018/8/17,95.78215735
2018/8/18,94.4118907
2018/8/19,95.69513287
2018/8/20,94.29728223
2018/8/21,94.70551136
2018/8/22,94.79182945
2018/8/23,93.55650167
2018/8/24,97.56809985
2018/8/25,98.80510534
2018/8/26,94.8032168
2018/8/27,95.15674618
2018/8/28,93.89727725
2018/8/29,95.49810063
2018/8/30,93.98441613
2018/8/31,93.76874738
2018/9/1,94.71578787
2018/9/2,96.35580158
2018/9/3,94.04269113
2018/9/4,93.4135432
2018/9/5,92.52621671
2018/9/6,91.31721507
2018/9/7,94.54154236
2018/9/8,95.30729427
2018/9/9,92.90386551
2018/9/10,94.60932397
2018/9/11,98.62483923
2018/9/12,100.6613736
2018/9/13,97.60253628
2018/9/14,96.65728681
2018/9/15,99.10641069
2018/9/16,97.70371908
2018/9/17,98.57097525
2018/9/18,100.0981039
2018/9/19,98.24242428
2018/9/20,98.12546598
2018/9/21,91.76444861
2018/9/22,89.88440127
2018/9/23,89.43036253
2018/9/24,87.19856849
2018/9/25,90.04544706
2018/9/26,87.46989267
2018/9/27,86.70007979
2018/9/28,86.92678416
2018/9/29,89.4324892
2018/9/30,86.86423467
2018/10/1,88.88498126
2018/10/2,88.90317256
2018/10/3,87.1579879
2018/10/4,87.96350809
2018/10/5,88.31370787
2018/10/6,87.25356031
2018/10/7,87.37536992
2018/10/8,86.70203156
2018/10/9,86.89887525
2018/10/10,88.04964346
2018/10/11,90.84260777
2018/10/12,88.59368001
2018/10/13,92.37314553
2018/10/14,88.76673573
2018/10/15,88.49726638
2018/10/16,89.53855567
2018/10/17,90.04174779
2018/10/18,88.92036873
2018/10/19,88.55024258
2018/10/20,87.67713553
2018/10/21,86.64365926
2018/10/22,88.11591195
2018/10/23,88.74508686
2018/10/24,87.51524041
2018/10/25,89.0898144
2018/10/26,89.63735954
2018/10/27,91.09461582
2018/10/28,92.24173177
2018/10/29,90.71237307
2018/10/30,89.69606604
2018/10/31,91.03665197
2018/11/1,92.14797327
2018/11/2,92.10945248
2018/11/3,92.32559171
2018/11/4,94.68481506
2018/11/5,93.5645585
2018/11/6,94.588337
2018/11/7,94.20583567
2018/11/8,93.79569887
2018/11/9,95.85690973
2018/11/10,97.43934694
2018/11/11,99.02470389
2018/11/12,101.6101969
2018/11/13,101.652881
2018/11/14,103.0393307
2018/11/15,102.3999371
2018/11/16,103.0638294
2018/11/17,102.7955686
2018/11/18,102.9949837
2018/11/19,104.2209475
2018/11/20,102.5154328
2018/11/21,106.8054725
2018/11/22,104.6565093
2018/11/23,102.1150544
2018/11/24,104.4802655
2018/11/25,106.1345281
2018/11/26,107.4593413
2018/11/27,108.8097732
2018/11/28,108.7831219
2018/11/29,106.8309992
2018/11/30,106.9929648
2018/12/1,105.543934
2018/12/2,107.6022934
2018/12/3,107.2858192
2018/12/4,105.5145363
2018/12/5,104.8363188
2018/12/6,105.7021231
2018/12/7,104.5103854
2018/12/8,102.791774
2018/12/9,103.2927548
2018/12/10,103.7988203
2018/12/11,102.7464182
2018/12/12,101.7784682
2018/12/13,102.250822
2018/12/14,99.28946567
2018/12/15,96.49453915
2018/12/16,95.10802027
2018/12/17,94.70200955
2018/12/18,95.29088097
2018/12/19,98.10264085
2018/12/20,99.78541433
2018/12/21,99.46622368
2018/12/22,99.42839427
2018/12/23,97.43479657
2018/12/24,97.3987201
2018/12/25,96.83642046
2018/12/26,97.46143866
2018/12/27,95.84897631
2018/12/28,96.84455294
2018/12/29,99.81330124
2018/12/30,99.59618705
2018/12/31,100.3963662
2019/1/1,101.7821251
2019/1/2,100.9653837
2019/1/3,101.4178954
2019/1/4,101.4434373
2019/1/5,101.6416092
2019/1/6,100.0702101
2019/1/7,100.1192648
2019/1/8,101.1164493
2019/1/9,104.0511391
2019/1/10,106.0474035
2019/1/11,110.6141917
2019/1/12,108.9166011
2019/1/13,110.8168051
2019/1/14,111.2231526
2019/1/15,116.0942883
2019/1/16,114.217512
2019/1/17,112.2992932
2019/1/18,110.9530658
2019/1/19,106.240011
2019/1/20,105.1228866
2019/1/21,103.5268422
2019/1/22,103.8382381
2019/1/23,104.5479849
2019/1/24,108.4709825
2019/1/25,110.5328507
2019/1/26,109.2575145
2019/1/27,107.2943435
2019/1/28,108.3499463
2019/1/29,105.4890024
2019/1/30,109.3529776
2019/1/31,111.9324833
2019/2/1,110.8821634
2019/2/2,107.0830422
2019/2/3,109.9825776
2019/2/4,109.7306299
2019/2/5,112.4471572
2019/2/6,108.86138
2019/2/7,107.5564042
2019/2/8,107.567684
2019/2/9,107.6687559
2019/2/10,106.6995961
2019/2/11,108.0287528
2019/2/12,105.7220788
2019/2/13,105.4210257
2019/2/14,105.6746594
2019/2/15,106.7619224
2019/2/16,108.2813899
2019/2/17,105.8458337
2019/2/18,102.5982418
2019/2/19,105.2199897
2019/2/20,105.9193113
2019/2/21,104.3337277
2019/2/22,107.5704771
2019/2/23,107.8193406
2019/2/24,110.3623615
2019/2/25,110.5113914
2019/2/26,115.0661139
2019/2/27,119.1057188
2019/2/28,118.5126578
2019/3/1,120.8155269
2019/3/2,122.3749556
2019/3/3,125.7246801
2019/3/4,123.2983862
2019/3/5,124.990167
2019/3/6,127.6360201
2019/3/7,123.1464499
2019/3/8,120.2321682
2019/3/9,115.3285421
2019/3/10,114.7071361
2019/3/11,116.3532805
2019/3/12,119.8493639
2019/3/13,120.0269681
2019/3/14,123.9365239
2019/3/15,120.5156243
2019/3/16,116.4099404
2019/3/17,116.2806143
2019/3/18,117.1738016
2019/3/19,117.0971822
2019/3/20,112.2553493
2019/3/21,112.0552653
2019/3/22,109.1318118
2019/3/23,110.5934634
2019/3/24,111.4043308
2019/3/25,109.3101972
2019/3/26,108.1867793
2019/3/27,105.8949213
2019/3/28,105.7621734
2019/3/29,107.7825319
2019/3/30,105.6576509
2019/3/31,106.7227784
2019/4/1,105.590967
2019/4/2,103.9165628
2019/4/3,103.6941183
2019/4/4,101.5471475
2019/4/5,100.4227174
2019/4/6,98.01683429
2019/4/7,101.868357
2019/4/8,101.9402018
2019/4/9,100.5135987
2019/4/10,100.9437565
2019/4/11,100.7169802
2019/4/12,100.2718724
2019/4/13,101.5035453
2019/4/14,103.0413396
2019/4/15,101.9480686
2019/4/16,100.7739975
2019/4/17,100.2196363
2019/4/18,95.60568227
2019/4/19,92.70846476
2019/4/20,95.24288106
2019/4/21,98.37631034
2019/4/22,97.88632541
2019/4/23,99.01506626
2019/4/24,99.63143535
2019/4/25,105.7665016
2019/4/26,108.1347721
2019/4/27,107.8581253
2019/4/28,105.7968693
2019/4/29,102.3977294
2019/4/30,102.8144137
2019/5/1,101.2591386
2019/5/2,98.37881485
2019/5/3,97.10663337
2019/5/4,95.00612366
2019/5/5,98.2118994
2019/5/6,99.9436497
2019/5/7,99.9277134
2019/5/8,102.8854621
2019/5/9,103.0446636
2019/5/10,101.2696487
2019/5/11,104.3545735
2019/5/12,105.4793281
2019/5/13,103.2911676
2019/5/14,102.8979615
2019/5/15,101.0959748
2019/5/16,98.30006507
2019/5/17,100.1209313
2019/5/18,103.9443828
2019/5/19,101.0369179
2019/5/20,102.1745314
2019/5/21,100.8449495
2019/5/22,99.86246676
2019/5/23,98.67930839
2019/5/24,96.97414816
2019/5/25,97.06825503
2019/5/26,95.45507747
2019/5/27,95.97140702
2019/5/28,95.87497858
2019/5/29,95.4167958
2019/5/30,93.68485947
2019/5/31,92.60416464
2019/6/1,94.00321211
2019/6/2,94.94496861
2019/6/3,93.08868957
2019/6/4,93.27362385
2019/6/5,94.67531585
2019/6/6,91.5142864
2019/6/7,92.50879081
2019/6/8,91.28282035
2019/6/9,92.32453747
2019/6/10,90.9151865
2019/6/11,87.63336264
2019/6/12,84.78082231
2019/6/13,84.86235593
2019/6/14,85.3031692
2019/6/15,83.76034772
2019/6/16,84.83012225
2019/6/17,82.01118325
2019/6/18,81.9027976
2019/6/19,79.9190853
2019/6/20,78.87720239
2019/6/21,78.95197589
2019/6/22,77.59334918
2019/6/23,76.99657013
2019/6/24,78.54619202
2019/6/25,77.63993883
2019/6/26,78.93760052
2019/6/27,77.15407355
2019/6/28,77.97160457
2019/6/29,80.21963293
2019/6/30,76.25414464
2019/7/1,75.03881332
2019/7/2,75.90486947
2019/7/3,75.5966268
2019/7/4,76.15777433
2019/7/5,75.23781097
2019/7/6,75.3681075
2019/7/7,75.13344552
2019/7/8,76.88823532
2019/7/9,77.27947471
2019/7/10,77.80126984
2019/7/11,77.16037882
2019/7/12,76.4079012
2019/7/13,75.74688394
2019/7/14,76.34445435
2019/7/15,75.70165774
2019/7/16,76.14038648
2019/7/17,79.30082286
2019/7/18,80.68244098
2019/7/19,80.15635349
2019/7/20,82.08205204
2019/7/21,81.41213876
2019/7/22,78.09357721
2019/7/23,76.51907589
2019/7/24,73.65605051
2019/7/25,73.13822861
2019/7/26,73.16517037
2019/7/27,75.6183068
2019/7/28,76.11274069
2019/7/29,75.77921385
2019/7/30,77.03624791
2019/7/31,73.62949655
2019/8/1,73.97646018
2019/8/2,75.11697774
2019/8/3,72.89563914
2019/8/4,74.56313278
2019/8/5,75.06791983
2019/8/6,74.44442384
2019/8/7,75.38656547
2019/8/8,78.81016018
2019/8/9,79.09681836
2019/8/10,79.48948753
2019/8/11,78.75920028
2019/8/12,77.42053902
2019/8/13,78.70623995
2019/8/14,77.35865717
2019/8/15,77.46938253
2019/8/16,76.72930598
2019/8/17,77.46434177
2019/8/18,77.98128008
2019/8/19,79.59945394
2019/8/20,78.7875134
2019/8/21,78.3622579
2019/8/22,76.82829521
2019/8/23,76.14560933
2019/8/24,76.72020485
2019/8/25,77.88173129
2019/8/26,76.44533465
2019/8/27,77.77488096
2019/8/28,79.88357242
2019/8/29,80.54410556
2019/8/30,83.56740236
2019/8/31,82.27413129
2019/9/1,80.2260736
2019/9/2,77.37207877
2019/9/3,79.68711994
2019/9/4,80.73001023
2019/9/5,80.64026321
2019/9/6,81.09179808
2019/9/7,79.26643947
2019/9/8,83.1437605
2019/9/9,83.3586392
2019/9/10,83.54101922
2019/9/11,84.75364489
2019/9/12,85.5689906
2019/9/13,85.9521412
2019/9/14,84.59328176
2019/9/15,85.39094287
2019/9/16,88.6050998
2019/9/17,90.98932135
2019/9/18,93.88858075
2019/9/19,92.92863446
2019/9/20,91.08938197
2019/9/21,90.86022491
2019/9/22,90.96148847
2019/9/23,92.95207426
2019/9/24,89.8057123
2019/9/25,92.55295942
2019/9/26,92.26047744
2019/9/27,91.47279242
2019/9/28,89.62119215
2019/9/29,86.65498759
2019/9/30,88.08162433
2019/10/1,88.21078364
2019/10/2,85.9350144
2019/10/3,83.70916215
2019/10/4,83.14699703
2019/10/5,85.92247959
2019/10/6,85.47638493
2019/10/7,82.90672042
2019/10/8,82.49924539
2019/10/9,82.04925562
2019/10/10,77.62370479
2019/10/11,77.53941341
2019/10/12,77.18128285
2019/10/13,78.25596486
2019/10/14,81.14980172
2019/10/15,82.9782123
2019/10/16,82.53197424
2019/10/17,80.70549889
2019/10/18,84.85918462
2019/10/19,84.95968918
2019/10/20,84.98335775
2019/10/21,84.94235313
2019/10/22,85.27886884
2019/10/23,85.03265099
2019/10/24,84.05705097
2019/10/25,83.13770397
2019/10/26,83.08324333
2019/10/27,82.18025348
2019/10/28,81.00861654
2019/10/29,81.18105185
2019/10/30,80.76706548
2019/10/31,83.19652748
2019/11/1,78.78549783
2019/11/2,80.50539605
2019/11/3,82.51172768
2019/11/4,79.09014748
2019/11/5,78.54808323
2019/11/6,77.96456387
2019/11/7,75.76984316
2019/11/8,74.59114219
2019/11/9,72.93435978
2019/11/10,75.49037424
2019/11/11,76.90306848
2019/11/12,78.85879825
2019/11/13,79.99700208
2019/11/14,78.19058694
2019/11/15,77.370336
2019/11/16,78.12759748
2019/11/17,76.21795929
2019/11/18,77.304825
2019/11/19,76.93325874
2019/11/20,76.35653502
2019/11/21,77.44226381
2019/11/22,78.13035894
2019/11/23,77.56631062
2019/11/24,79.36480933
2019/11/25,77.64884163
2019/11/26,78.60537536
2019/11/27,79.5377943
2019/11/28,79.04538148
2019/11/29,79.56096767
2019/11/30,77.57017153
2019/12/1,79.00371022
2019/12/2,78.71155112
2019/12/3,77.88866433
2019/12/4,79.52278288
2019/12/5,78.40255547
2019/12/6,76.19401617
2019/12/7,73.8218996
2019/12/8,74.71663572
2019/12/9,72.80324825
2019/12/10,75.35834258
2019/12/11,72.22052759
2019/12/12,74.67090706
2019/12/13,74.98604438
2019/12/14,74.8410017
2019/12/15,74.0253559
2019/12/16,74.61627976
2019/12/17,74.56011653
2019/12/18,76.20536286
2019/12/19,76.37945805
2019/12/20,76.60905739
2019/12/21,76.05193762
2019/12/22,75.96532112
2019/12/23,76.43296632
2019/12/24,73.81870146
2019/12/25,71.82827551
2019/12/26,72.89602308
2019/12/27,73.1451313
2019/12/28,72.87598159
2019/12/29,72.90284941
2019/12/30,73.40964334
2019/12/31,72.61717203
2020/1/1,71.48680627
2020/1/2,71.7668133
2020/1/3,70.36251937
2020/1/4,70.93703322
2020/1/5,68.52150863
2020/1/6,69.93189457
2020/1/7,70.59288731
2020/1/8,70.95436488
2020/1/9,72.34888917
2020/1/10,74.75879369
2020/1/11,76.27545534
2020/1/12,73.46718493
2020/1/13,71.58704658
2020/1/14,70.69246825
2020/1/15,70.72935706
2020/1/16,71.46163086
2020/1/17,70.42437413
2020/1/18,70.68743278
2020/1/19,69.61951117
2020/1/20,68.76803976
2020/1/21,66.83337324
2020/1/22,65.59931739
2020/1/23,63.82592565
2020/1/24,62.58020537
2020/1/25,63.89894777
2020/1/26,62.68563597
2020/1/27,65.98588685
2020/1/28,66.63692723
2020/1/29,66.88326546
2020/1/30,65.73507003
2020/1/31,66.65576841
2020/2/1,65.88837678
2020/2/2,66.04915735
2020/2/3,69.43098588
2020/2/4,69.29759521
2020/2/5,70.89043277
2020/2/6,69.89346315
2020/2/7,69.84455381
2020/2/8,72.31816942
2020/2/9,71.41134722
2020/2/10,73.99993508
2020/2/11,75.04740703
2020/2/12,74.20317357
2020/2/13,75.14170679
2020/2/14,76.60329482
2020/2/15,77.55594866
2020/2/16,75.1203433
2020/2/17,74.02788741
2020/2/18,73.66142178
2020/2/19,73.55176434
2020/2/20,74.46479489
2020/2/21,74.72944427
2020/2/22,72.73365343
2020/2/23,73.286717
2020/2/24,74.1816735
2020/2/25,75.01219734
2020/2/26,76.63363208
2020/2/27,77.91176176
2020/2/28,78.62727233
2020/2/29,78.51693356
2020/3/1,75.90866238
2020/3/2,76.56089727
2020/3/3,76.87891238
2020/3/4,77.29648609
2020/3/5,75.32272252
2020/3/6,73.69416008
2020/3/7,75.24638438
2020/3/8,75.18685674
2020/3/9,76.21165464
2020/3/10,76.25481845
2020/3/11,76.30019943
2020/3/12,77.73202426
2020/3/13,76.92976023
2020/3/14,77.0776512
2020/3/15,76.36502933
2020/3/16,75.70142299
2020/3/17,75.23332759
2020/3/18,75.56756485
2020/3/19,74.8440075
2020/3/20,76.72372392
2020/3/21,75.35097184
2020/3/22,75.06935264
2020/3/23,74.40914613
2020/3/24,76.5625139
2020/3/25,76.86348846
2020/3/26,78.44971188
2020/3/27,76.11887621
2020/3/28,76.52542753
2020/3/29,77.88701507
2020/3/30,78.01519216
2020/3/31,79.67766528
2020/4/1,78.85333857
2020/4/2,81.07597358
2020/4/3,84.80368165
2020/4/4,84.18828074
2020/4/5,83.43815891
2020/4/6,85.86351341
2020/4/7,88.57606569
2020/4/8,87.64980801
2020/4/9,86.91322213
2020/4/10,86.42340597
2020/4/11,84.09956612
2020/4/12,82.55440152
2020/4/13,80.89647672
2020/4/14,79.65423436
2020/4/15,79.5989784
2020/4/16,79.97184347
2020/4/17,82.45177112
2020/4/18,80.80544994
2020/4/19,82.39622223
2020/4/20,82.04358478
2020/4/21,81.96242118
2020/4/22,83.06861797
2020/4/23,81.20335864
2020/4/24,81.82441775
2020/4/25,82.09681485
2020/4/26,82.90538846
2020/4/27,83.38486123
2020/4/28,87.47955846
2020/4/29,86.36377422
2020/4/30,85.44659619
2020/5/1,84.38169145
2020/5/2,83.44424948
2020/5/3,82.38052367
2020/5/4,84.33955976
2020/5/5,86.73565382
2020/5/6,85.74557276
2020/5/7,84.31815665
2020/5/8,85.11313446
2020/5/9,84.17310578
2020/5/10,85.23862252
2020/5/11,85.58456009
2020/5/12,82.99007423
2020/5/13,85.55862566
2020/5/14,88.63168217
2020/5/15,87.54543232
2020/5/16,86.8666023
2020/5/17,87.36324541
2020/5/18,87.94763002
2020/5/19,89.10597818
2020/5/20,92.68840302
2020/5/21,92.3603839
2020/5/22,90.8857631
2020/5/23,88.37855349
2020/5/24,87.0865827
2020/5/25,87.0288844
2020/5/26,90.15245178
2020/5/27,89.21917322
2020/5/28,89.61849674
2020/5/29,89.58906084
2020/5/30,91.71840158
2020/5/31,96.35372564
2020/6/1,95.33070196
2020/6/2,94.39752985
2020/6/3,96.368854
2020/6/4,97.68311603
2020/6/5,101.2909585
2020/6/6,102.4738915
2020/6/7,101.7375303
2020/6/8,102.9393656
2020/6/9,105.2219504
2020/6/10,106.9486051
2020/6/11,108.0336501
2020/6/12,110.3383853
2020/6/13,112.9187491
2020/6/14,116.0401824
2020/6/15,117.5457106
2020/6/16,117.1528304
2020/6/17,117.4965888
2020/6/18,120.3318026
2020/6/19,118.3657358
2020/6/20,119.2385015
2020/6/21,118.3004789
2020/6/22,118.3684894
2020/6/23,121.3950577
2020/6/24,121.8590274
2020/6/25,121.9722016
2020/6/26,118.6549087
2020/6/27,120.4258417
2020/6/28,121.9805012
2020/6/29,127.2579991
2020/6/30,126.4746542
2020/7/1,127.0289935
2020/7/2,127.6625727
2020/7/3,131.6902075
2020/7/4,131.4392178
2020/7/5,132.1727052
2020/7/6,133.7796517
2020/7/7,134.2789418
2020/7/8,133.0800091
2020/7/9,133.5965991
2020/7/10,136.4652701
2020/7/11,133.6635963
2020/7/12,134.0190604
2020/7/13,132.1424698
2020/7/14,135.300798
2020/7/15,131.1790299
2020/7/16,129.7126534
2020/7/17,130.6912365
2020/7/18,134.7832419
2020/7/19,134.6060012
2020/7/20,133.1113375
2020/7/21,138.1194041
2020/7/22,134.1194278
2020/7/23,128.2213759
2020/7/24,129.349761
2020/7/25,128.0509492
2020/7/26,125.4355525
2020/7/27,127.2126142
2020/7/28,127.8329047
2020/7/29,126.3907485
2020/7/30,123.1543759
2020/7/31,125.3033146
2020/8/1,126.9327619
2020/8/2,126.6809886
2020/8/3,131.3596646
2020/8/4,128.548345
2020/8/5,124.6262703
2020/8/6,122.9016719
2020/8/7,122.7896199
2020/8/8,123.3872111
2020/8/9,122.7919022
2020/8/10,123.6564932
2020/8/11,120.5612737
2020/8/12,124.0425157
2020/8/13,123.8387109
2020/8/14,126.6060004
2020/8/15,127.4738221
2020/8/16,128.6383037
2020/8/17,130.1041817
2020/8/18,131.2691568
2020/8/19,132.9565503
2020/8/20,136.490941
2020/8/21,137.0274082
2020/8/22,138.9704671
2020/8/23,138.7210549
2020/8/24,142.7165465
2020/8/25,140.785899
2020/8/26,145.8568393
2020/8/27,145.7396931
2020/8/28,141.5692786
2020/8/29,141.9319916
2020/8/30,139.9987313
2020/8/31,142.3525119
2020/9/1,140.4944586
2020/9/2,139.2407326
2020/9/3,133.9787119
2020/9/4,132.7667235
2020/9/5,126.3305132
2020/9/6,122.3286081
2020/9/7,124.1890174
2020/9/8,126.1407724
2020/9/9,127.2141233
2020/9/10,124.7538629
2020/9/11,124.6348193
2020/9/12,124.6258393
2020/9/13,121.7385959
2020/9/14,125.3990278
2020/9/15,127.5994354
2020/9/16,127.0355373
2020/9/17,127.1038465
2020/9/18,127.6335716
2020/9/19,122.4216933
2020/9/20,121.8164958
2020/9/21,120.1549572
2020/9/22,117.747965
2020/9/23,117.0859853
2020/9/24,121.2956632
2020/9/25,122.8502924
2020/9/26,121.4469023
2020/9/27,122.8376704
2020/9/28,126.2755417
2020/9/29,128.6107141
2020/9/30,128.7640961
2020/10/1,127.0980516
2020/10/2,128.872908
2020/10/3,129.8871001
2020/10/4,132.2125812
2020/10/5,133.8921352
2020/10/6,136.7026723
2020/10/7,135.2393106
2020/10/8,138.8025799
2020/10/9,139.3511266
2020/10/10,145.1349254
2020/10/11,143.134421
2020/10/12,148.1039445
2020/10/13,148.6901718
2020/10/14,146.7529827
2020/10/15,145.3327489
2020/10/16,144.4016098
2020/10/17,145.6266147
2020/10/18,147.14939
2020/10/19,145.4609979
2020/10/20,145.390145
2020/10/21,151.619445
2020/10/22,156.8580277
2020/10/23,158.2268451
2020/10/24,158.3471085
2020/10/25,158.7272408
2020/10/26,160.6748811
2020/10/27,157.3881396
2020/10/28,156.5779793
2020/10/29,151.3527089
2020/10/30,152.5611789
2020/10/31,154.5359184
2020/11/1,153.0425251
2020/11/2,157.8602633
2020/11/3,153.9902695
2020/11/4,149.4802799
2020/11/5,150.1513023
2020/11/6,153.2957657
2020/11/7,158.4585454
2020/11/8,157.0042628
2020/11/9,160.3914126
2020/11/10,160.267884
2020/11/11,159.7145518
2020/11/12,162.5372188
2020/11/13,164.6577537
2020/11/14,159.4664499
2020/11/15,164.1756228
2020/11/16,168.70717
2020/11/17,166.5964317
2020/11/18,167.9152209
2020/11/19,169.5743246
2020/11/20,170.4583962
2020/11/21,168.5823135
2020/11/22,166.3178371
2020/11/23,166.2328351
2020/11/24,170.1317565
2020/11/25,171.9814295
2020/11/26,170.7066538
2020/11/27,173.3413359
2020/11/28,163.4659323
2020/11/29,167.2216134
2020/11/30,161.4032585
2020/12/1,160.2332755
2020/12/2,156.645108
2020/12/3,152.5889976
2020/12/4,156.1315855
2020/12/5,154.6711269
2020/12/6,155.7430099
2020/12/7,155.5968588
2020/12/8,157.0813799
2020/12/9,157.3227257
2020/12/10,153.285849
2020/12/11,156.3401211
2020/12/12,154.7962418
2020/12/13,149.9771813
